episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
1,5.235,6,False,False,0.995,1.0,0.0
2,12.941,7,True,True,0.99,1.0,0.0
3,5.824,4,False,False,0.9851,1.0,0.0
4,13.824,4,True,True,0.9801,1.0,0.0
5,4.353,9,False,False,0.9752,1.0,0.0
6,13.824,4,True,True,0.9704,1.0,0.0
7,-5.882,3,True,False,0.9655,0.8571,0.0
8,6.706,1,False,False,0.9607,0.875,0.0
9,6.118,3,False,False,0.9559,0.8889,0.0
10,5.529,5,False,False,0.9511,0.9,0.0
11,5.824,4,False,False,0.9464,0.9091,0.0
12,6.412,2,False,False,0.9416,0.9167,0.0
13,-5.882,3,True,False,0.9369,0.8462,0.0
14,6.412,2,False,False,0.9322,0.8571,0.0
15,6.706,1,False,False,0.9276,0.8667,0.0
16,5.824,4,False,False,0.9229,0.875,0.0
17,6.706,1,False,False,0.9183,0.8824,0.0
18,4.941,7,False,False,0.9137,0.8889,0.0
19,6.118,3,False,False,0.9092,0.8947,0.0
20,-5.882,3,True,False,0.9046,0.85,0.0
21,6.412,2,False,False,0.9001,0.8571,0.0
22,5.529,5,False,False,0.8956,0.8636,0.0
23,5.824,4,False,False,0.8911,0.8696,0.0
24,5.529,5,False,False,0.8867,0.875,0.0
25,6.412,2,False,False,0.8822,0.88,0.0
26,5.235,6,False,False,0.8778,0.8846,0.0
27,6.412,2,False,False,0.8734,0.8889,0.0
28,4.647,8,False,False,0.8691,0.8929,0.0
29,6.706,1,False,False,0.8647,0.8966,0.0
30,5.529,5,False,False,0.8604,0.9,0.0
31,6.118,3,False,False,0.8561,0.9032,0.0
32,-5.294,1,True,False,0.8518,0.875,6.117051
33,6.118,3,False,False,0.8475,0.8788,5.838322
34,-5.294,1,True,False,0.8433,0.8529,5.7103
35,6.118,3,False,False,0.8391,0.8571,5.429341
36,14.118,3,True,True,0.8349,0.8611,5.526811
37,13.529,5,True,True,0.8307,0.8649,5.343844
38,13.235,6,True,True,0.8266,0.8684,5.467063
39,6.118,3,False,False,0.8224,0.8718,4.969539
40,6.706,1,False,False,0.8183,0.875,5.383627
41,5.529,5,False,False,0.8142,0.878,4.80847
42,14.118,3,True,True,0.8102,0.881,5.268245
43,6.118,3,False,False,0.8061,0.8837,4.318475
44,13.235,6,True,True,0.8021,0.8864,3.85982
45,5.824,4,False,False,0.7981,0.8889,4.697077
46,6.118,3,False,False,0.7941,0.8913,4.511171
47,6.118,3,False,False,0.7901,0.8936,4.14283
48,5.824,4,False,False,0.7862,0.8958,3.659896
49,6.706,1,False,False,0.7822,0.898,3.154003
50,5.235,6,False,False,0.7783,0.9,3.509646
51,-5.294,1,True,False,0.7744,0.8824,3.673331
52,-7.059,7,True,False,0.7705,0.8654,3.388909
53,5.824,4,False,False,0.7667,0.8679,4.259187
54,6.412,2,False,False,0.7629,0.8704,3.417941
55,-6.765,6,True,False,0.759,0.8545,4.350554
56,6.412,2,False,False,0.7553,0.8571,2.053187
57,5.824,4,False,False,0.7515,0.8596,3.867521
58,-7.059,7,True,False,0.7477,0.8448,4.696976
59,13.824,4,True,True,0.744,0.8475,3.51876
60,13.235,6,True,True,0.7403,0.85,3.419569
61,5.824,4,False,False,0.7366,0.8525,3.351559
62,5.235,6,False,False,0.7329,0.8548,3.649504
63,-5.294,1,True,False,0.7292,0.8413,3.784183
64,5.824,4,False,False,0.7256,0.8438,4.217941
65,5.529,5,False,False,0.7219,0.8462,3.696476
66,5.235,6,False,False,0.7183,0.8485,3.554354
67,13.824,4,True,True,0.7147,0.8507,3.43449
68,5.824,4,False,False,0.7112,0.8529,3.555205
69,6.412,2,False,False,0.7076,0.8551,3.389293
70,-6.471,5,True,False,0.7041,0.8429,3.714316
71,12.647,8,True,True,0.7005,0.8451,4.062456
72,13.235,6,True,True,0.697,0.8472,3.123828
73,5.235,6,False,False,0.6936,0.8493,3.935756
74,6.118,3,False,False,0.6901,0.8514,3.823882
75,5.529,5,False,False,0.6866,0.8533,3.976354
76,4.941,7,False,False,0.6832,0.8553,3.947756
77,6.706,1,False,False,0.6798,0.8571,2.40693
78,-5.588,2,True,False,0.6764,0.8462,3.632403
79,6.412,2,False,False,0.673,0.8481,3.938739
80,13.529,5,True,True,0.6696,0.85,3.490392
81,6.118,3,False,False,0.6663,0.8519,4.087166
82,6.412,2,False,False,0.663,0.8537,4.088822
83,-5.588,2,True,False,0.6597,0.8434,4.259746
84,12.941,7,True,True,0.6564,0.8452,3.478004
85,-5.294,1,True,False,0.6531,0.8353,3.377856
86,-5.588,2,True,False,0.6498,0.8256,2.136215
87,-5.882,3,True,False,0.6466,0.8161,3.42869
88,-6.471,5,True,False,0.6433,0.8068,3.271618
89,13.529,5,True,True,0.6401,0.809,3.308515
90,14.412,2,True,True,0.6369,0.8111,3.43972
91,6.412,2,False,False,0.6337,0.8132,3.212228
92,5.235,6,False,False,0.6306,0.8152,4.100858
93,6.412,2,False,False,0.6274,0.8172,2.558986
94,5.235,6,False,False,0.6243,0.8191,3.249923
95,5.824,4,False,False,0.6211,0.8211,4.367896
96,5.235,6,False,False,0.618,0.8229,2.68587
97,13.235,6,True,True,0.6149,0.8247,3.073348
98,6.706,1,False,False,0.6119,0.8265,4.841848
99,14.118,3,True,True,0.6088,0.8283,4.133744
100,6.118,3,False,False,0.6058,0.83,3.127799
101,6.118,3,False,False,0.6027,0.8317,2.67014
102,13.529,5,True,True,0.5997,0.8333,4.403594
103,5.235,6,False,False,0.5967,0.835,2.734801
104,6.412,2,False,False,0.5937,0.8365,4.150157
105,6.412,2,False,False,0.5908,0.8381,3.313076
106,6.118,3,False,False,0.5878,0.8396,3.647772
107,6.118,3,False,False,0.5849,0.8411,3.720023
108,4.353,9,False,False,0.582,0.8426,2.523382
109,5.235,6,False,False,0.579,0.844,2.951169
110,-5.588,2,True,False,0.5762,0.8364,3.404037
111,6.118,3,False,False,0.5733,0.8378,2.619288
112,5.529,5,False,False,0.5704,0.8393,2.741269
113,5.529,5,False,False,0.5676,0.8407,2.213418
114,4.647,8,False,False,0.5647,0.8421,3.342841
115,12.941,7,True,True,0.5619,0.8435,3.208998
116,4.941,7,False,False,0.5591,0.8448,3.338967
117,5.529,5,False,False,0.5563,0.8462,3.905151
118,6.118,3,False,False,0.5535,0.8475,3.211226
119,6.412,2,False,False,0.5507,0.8487,3.203068
120,6.412,2,False,False,0.548,0.85,3.946142
121,14.118,3,True,True,0.5452,0.8512,2.789013
122,6.118,3,False,False,0.5425,0.8525,2.989077
123,6.412,2,False,False,0.5398,0.8537,1.897863
124,6.118,3,False,False,0.5371,0.8548,3.00002
125,14.118,3,True,True,0.5344,0.856,2.707902
126,6.118,3,False,False,0.5318,0.8571,2.307832
127,6.118,3,False,False,0.5291,0.8583,3.055083
128,-5.882,3,True,False,0.5264,0.8516,2.806021
129,6.706,1,False,False,0.5238,0.8527,3.128945
130,6.118,3,False,False,0.5212,0.8538,2.611235
131,-5.882,3,True,False,0.5186,0.8473,1.786963
132,6.412,2,False,False,0.516,0.8485,2.780857
133,5.824,4,False,False,0.5134,0.8496,2.702447
134,6.706,1,False,False,0.5108,0.8507,2.662359
135,5.824,4,False,False,0.5083,0.8519,4.59341
136,4.941,7,False,False,0.5058,0.8529,2.550956
137,-5.588,2,True,False,0.5032,0.8467,2.469099
138,4.353,9,False,False,0.5007,0.8478,3.045307
139,6.118,3,False,False,0.4982,0.8489,3.525353
140,6.118,3,False,False,0.4957,0.85,2.987813
141,5.824,4,False,False,0.4932,0.8511,3.384608
142,6.412,2,False,False,0.4908,0.8521,2.621659
143,-6.471,5,True,False,0.4883,0.8462,3.275467
144,12.647,8,True,True,0.4859,0.8472,2.535569
145,6.412,2,False,False,0.4834,0.8483,2.591913
146,6.412,2,False,False,0.481,0.8493,3.084745
147,-6.176,4,True,False,0.4786,0.8435,2.815979
148,5.235,6,False,False,0.4762,0.8446,2.304675
149,-6.471,5,True,False,0.4738,0.8389,2.13325
150,-5.294,1,True,False,0.4715,0.8333,2.277828
151,13.235,6,True,True,0.4691,0.8344,2.779932
152,6.412,2,False,False,0.4668,0.8355,3.868577
153,5.529,5,False,False,0.4644,0.8366,2.620064
154,5.235,6,False,False,0.4621,0.8377,3.264915
155,6.706,1,False,False,0.4598,0.8387,3.168929
156,-6.176,4,True,False,0.4575,0.8333,3.067594
157,5.235,6,False,False,0.4552,0.8344,2.329701
158,13.529,5,True,True,0.4529,0.8354,2.782602
159,5.529,5,False,False,0.4507,0.8365,3.539105
160,5.235,6,False,False,0.4484,0.8375,3.384425
161,6.412,2,False,False,0.4462,0.8385,2.163768
162,-5.882,3,True,False,0.444,0.8333,2.969187
163,13.529,5,True,True,0.4417,0.8344,2.521634
164,-5.882,3,True,False,0.4395,0.8293,3.533611
165,13.824,4,True,True,0.4373,0.8303,2.27986
166,5.529,5,False,False,0.4351,0.8313,3.777472
167,6.706,1,False,False,0.433,0.8323,2.776926
168,5.824,4,False,False,0.4308,0.8333,1.96096
169,14.412,2,True,True,0.4286,0.8343,2.694263
170,-6.765,6,True,False,0.4265,0.8294,2.370754
171,12.941,7,True,True,0.4244,0.8304,2.733751
172,4.647,8,False,False,0.4223,0.8314,3.203935
173,5.235,6,False,False,0.4201,0.8324,3.512437
174,5.824,4,False,False,0.418,0.8333,3.242083
175,-6.176,4,True,False,0.4159,0.8286,2.664734
176,12.941,7,True,True,0.4139,0.8295,3.55431
177,-5.588,2,True,False,0.4118,0.8249,3.365938
178,5.235,6,False,False,0.4097,0.8258,2.489815
179,5.235,6,False,False,0.4077,0.8268,2.718993
180,5.824,4,False,False,0.4057,0.8278,2.403393
181,5.235,6,False,False,0.4036,0.8287,2.4134
182,6.118,3,False,False,0.4016,0.8297,3.781161
183,-6.471,5,True,False,0.3996,0.8251,2.907952
184,6.412,2,False,False,0.3976,0.8261,2.70521
185,13.235,6,True,True,0.3956,0.827,2.56974
186,14.118,3,True,True,0.3936,0.828,2.532468
187,6.412,2,False,False,0.3917,0.8289,2.780385
188,6.412,2,False,False,0.3897,0.8298,2.915044
189,6.412,2,False,False,0.3878,0.8307,2.143546
190,5.824,4,False,False,0.3858,0.8316,3.452892
191,4.941,7,False,False,0.3839,0.8325,3.15783
192,5.824,4,False,False,0.382,0.8333,3.355161
193,5.824,4,False,False,0.3801,0.8342,3.05205
194,5.824,4,False,False,0.3782,0.8351,2.22105
195,6.706,1,False,False,0.3763,0.8359,3.165946
196,14.412,2,True,True,0.3744,0.8367,3.712518
197,5.529,5,False,False,0.3725,0.8376,2.141021
198,6.118,3,False,False,0.3707,0.8384,3.411903
199,6.118,3,False,False,0.3688,0.8392,2.814887
200,12.941,7,True,True,0.367,0.84,3.323004
201,5.824,4,False,False,0.3651,0.8408,2.589817
202,5.824,4,False,False,0.3633,0.8416,2.195324
203,6.118,3,False,False,0.3615,0.8424,2.601732
204,5.824,4,False,False,0.3597,0.8431,2.588432
205,13.235,6,True,True,0.3579,0.8439,3.322841
206,-6.765,6,True,False,0.3561,0.8398,3.378545
207,-5.588,2,True,False,0.3543,0.8357,2.859391
208,5.529,5,False,False,0.3525,0.8365,2.727715
209,5.235,6,False,False,0.3508,0.8373,2.225939
210,6.412,2,False,False,0.349,0.8381,2.09621
211,12.941,7,True,True,0.3473,0.8389,3.174876
212,5.235,6,False,False,0.3455,0.8396,1.812633
213,13.824,4,True,True,0.3438,0.8404,2.64079
214,5.529,5,False,False,0.3421,0.8411,2.391585
215,6.118,3,False,False,0.3404,0.8419,2.725919
216,13.235,6,True,True,0.3387,0.8426,3.49636
217,5.529,5,False,False,0.337,0.8433,3.335639
218,6.118,3,False,False,0.3353,0.844,2.597188
219,-6.471,5,True,False,0.3336,0.8402,2.537441
220,6.118,3,False,False,0.332,0.8409,3.027003
221,-5.588,2,True,False,0.3303,0.8371,2.483603
222,-5.882,3,True,False,0.3286,0.8333,3.24958
223,-5.294,1,True,False,0.327,0.8296,2.839691
224,5.529,5,False,False,0.3254,0.8304,2.693277
225,6.412,2,False,False,0.3237,0.8311,1.486987
226,6.412,2,False,False,0.3221,0.8319,1.94546
227,5.824,4,False,False,0.3205,0.8326,3.726727
228,12.353,9,True,True,0.3189,0.8333,2.899909
229,6.412,2,False,False,0.3173,0.8341,2.023134
230,5.529,5,False,False,0.3157,0.8348,1.902112
231,5.235,6,False,False,0.3141,0.8355,2.665857
232,14.412,2,True,True,0.3126,0.8362,1.33048
233,6.412,2,False,False,0.311,0.8369,2.296113
234,13.529,5,True,True,0.3095,0.8376,1.937368
235,13.824,4,True,True,0.3079,0.8383,3.158795
236,5.235,6,False,False,0.3064,0.839,2.413704
237,14.118,3,True,True,0.3048,0.8397,3.107769
238,-6.176,4,True,False,0.3033,0.8361,2.182165
239,-5.294,1,True,False,0.3018,0.8326,3.321737
240,12.941,7,True,True,0.3003,0.8333,2.514304
241,14.412,2,True,True,0.2988,0.834,2.630593
242,-6.471,5,True,False,0.2973,0.8306,2.222896
243,-5.588,2,True,False,0.2958,0.8272,2.384264
244,-5.588,2,True,False,0.2943,0.8238,1.721506
245,5.824,4,False,False,0.2929,0.8245,1.443447
246,6.412,2,False,False,0.2914,0.8252,3.138686
247,12.647,8,True,True,0.2899,0.8259,3.162896
248,6.412,2,False,False,0.2885,0.8266,1.883571
249,6.412,2,False,False,0.287,0.8273,3.172369
250,5.824,4,False,False,0.2856,0.828,3.483356
251,-5.882,3,True,False,0.2842,0.8247,2.764355
252,12.941,7,True,True,0.2828,0.8254,2.655928
253,13.529,5,True,True,0.2813,0.8261,3.349401
254,-7.059,7,True,False,0.2799,0.8228,2.833989
255,6.412,2,False,False,0.2785,0.8235,3.743431
256,-6.765,6,True,False,0.2771,0.8203,1.846386
257,5.529,5,False,False,0.2758,0.821,2.752619
258,5.529,5,False,False,0.2744,0.8217,3.501543
259,6.118,3,False,False,0.273,0.8224,3.316435
260,6.118,3,False,False,0.2716,0.8231,2.636797
261,6.118,3,False,False,0.2703,0.8238,3.295265
262,13.529,5,True,True,0.2689,0.8244,2.040287
263,5.529,5,False,False,0.2676,0.8251,2.736213
264,6.118,3,False,False,0.2663,0.8258,3.198932
265,-5.882,3,True,False,0.2649,0.8226,2.275194
266,12.647,8,True,True,0.2636,0.8233,2.620903
267,-5.882,3,True,False,0.2623,0.8202,3.193552
268,14.412,2,True,True,0.261,0.8209,3.139064
269,-5.294,1,True,False,0.2597,0.8178,3.525916
270,6.118,3,False,False,0.2584,0.8185,3.116681
271,4.941,7,False,False,0.2571,0.8192,2.065874
272,14.706,1,True,True,0.2558,0.8199,2.799755
273,13.529,5,True,True,0.2545,0.8205,2.450116
274,-5.588,2,True,False,0.2532,0.8175,3.479003
275,5.529,5,False,False,0.252,0.8182,2.534709
276,5.235,6,False,False,0.2507,0.8188,2.388833
277,13.235,6,True,True,0.2495,0.8195,3.31555
278,6.412,2,False,False,0.2482,0.8201,3.01007
279,14.118,3,True,True,0.247,0.8208,4.748438
280,6.412,2,False,False,0.2457,0.8214,3.953045
281,14.412,2,True,True,0.2445,0.8221,3.597966
282,4.647,8,False,False,0.2433,0.8227,2.650786
283,4.647,8,False,False,0.2421,0.8233,3.673042
284,6.118,3,False,False,0.2409,0.8239,4.295399
285,6.118,3,False,False,0.2397,0.8246,4.598697
286,5.529,5,False,False,0.2385,0.8252,3.532392
287,12.941,7,True,True,0.2373,0.8258,2.478995
288,6.412,2,False,False,0.2361,0.8264,2.704952
289,5.235,6,False,False,0.2349,0.827,3.00603
290,6.412,2,False,False,0.2337,0.8276,2.870219
291,14.412,2,True,True,0.2326,0.8282,2.632055
292,5.824,4,False,False,0.2314,0.8288,3.274277
293,5.529,5,False,False,0.2302,0.8294,3.361113
294,4.353,9,False,False,0.2291,0.8299,3.59211
295,-5.294,1,True,False,0.2279,0.8271,2.347472
296,14.412,2,True,True,0.2268,0.8277,1.934162
297,4.941,7,False,False,0.2257,0.8283,2.416451
298,6.118,3,False,False,0.2245,0.8289,2.634403
299,4.941,7,False,False,0.2234,0.8294,3.07383
300,5.529,5,False,False,0.2223,0.83,3.080966
301,6.412,2,False,False,0.2212,0.8306,2.445821
302,5.824,4,False,False,0.2201,0.8311,3.070684
303,12.353,9,True,True,0.219,0.8317,3.135305
304,5.824,4,False,False,0.2179,0.8322,2.56199
305,6.412,2,False,False,0.2168,0.8328,2.861669
306,6.412,2,False,False,0.2157,0.8333,2.373764
307,6.118,3,False,False,0.2146,0.8339,2.183522
308,13.824,4,True,True,0.2136,0.8344,2.818048
309,5.529,5,False,False,0.2125,0.835,1.691383
310,-6.471,5,True,False,0.2114,0.8323,2.636332
311,-6.765,6,True,False,0.2104,0.8296,3.783632
312,12.941,7,True,True,0.2093,0.8301,2.910879
313,5.824,4,False,False,0.2083,0.8307,1.754536
314,12.941,7,True,True,0.2072,0.8312,2.899028
315,-5.882,3,True,False,0.2062,0.8286,3.461974
316,5.824,4,False,False,0.2052,0.8291,2.825568
317,6.412,2,False,False,0.2041,0.8297,3.232256
318,13.824,4,True,True,0.2031,0.8302,3.051134
319,6.706,1,False,False,0.2021,0.8307,3.682441
320,-6.176,4,True,False,0.2011,0.8281,3.245134
321,12.647,8,True,True,0.2001,0.8287,1.893539
322,6.118,3,False,False,0.1991,0.8292,3.022828
323,-5.882,3,True,False,0.1981,0.8266,3.030653
324,12.647,8,True,True,0.1971,0.8272,2.587248
325,4.941,7,False,False,0.1961,0.8277,2.92423
326,6.706,1,False,False,0.1951,0.8282,2.950488
327,5.824,4,False,False,0.1942,0.8287,2.920345
328,6.118,3,False,False,0.1932,0.8293,3.303275
329,13.824,4,True,True,0.1922,0.8298,3.627106
330,-5.588,2,True,False,0.1913,0.8273,2.910579
331,5.529,5,False,False,0.1903,0.8278,3.006589
332,6.412,2,False,False,0.1893,0.8283,3.021529
333,4.941,7,False,False,0.1884,0.8288,2.706784
334,-5.294,1,True,False,0.1875,0.8263,4.044708
335,6.412,2,False,False,0.1865,0.8269,3.352977
336,6.412,2,False,False,0.1856,0.8274,3.588635
337,6.118,3,False,False,0.1847,0.8279,2.921103
338,6.118,3,False,False,0.1837,0.8284,3.025854
339,4.941,7,False,False,0.1828,0.8289,2.825509
340,13.235,6,True,True,0.1819,0.8294,2.996684
341,5.824,4,False,False,0.181,0.8299,2.383703
342,6.412,2,False,False,0.1801,0.8304,3.013946
343,13.529,5,True,True,0.1792,0.8309,2.239576
344,14.118,3,True,True,0.1783,0.8314,2.618091
345,14.412,2,True,True,0.1774,0.8319,3.150337
346,4.647,8,False,False,0.1765,0.8324,3.036613
347,6.412,2,False,False,0.1756,0.8329,2.258412
348,14.412,2,True,True,0.1748,0.8333,2.655158
349,-6.176,4,True,False,0.1739,0.8309,3.256994
350,-5.588,2,True,False,0.173,0.8286,2.748894
351,5.235,6,False,False,0.1721,0.8291,2.019474
352,6.412,2,False,False,0.1713,0.8295,3.27465
353,-5.882,3,True,False,0.1704,0.8272,2.996768
354,5.824,4,False,False,0.1696,0.8277,3.213995
355,5.824,4,False,False,0.1687,0.8282,2.580008
356,6.118,3,False,False,0.1679,0.8287,2.153508
357,6.118,3,False,False,0.167,0.8291,3.493502
358,13.824,4,True,True,0.1662,0.8296,2.653882
359,13.529,5,True,True,0.1654,0.8301,2.204347
360,5.824,4,False,False,0.1646,0.8306,3.224684
361,5.529,5,False,False,0.1637,0.831,3.197063
362,5.529,5,False,False,0.1629,0.8315,2.974815
363,-7.059,7,True,False,0.1621,0.8292,3.383113
364,5.824,4,False,False,0.1613,0.8297,4.181053
365,5.529,5,False,False,0.1605,0.8301,2.797809
366,5.529,5,False,False,0.1597,0.8306,2.676149
367,14.118,3,True,True,0.1589,0.8311,3.261407
368,5.824,4,False,False,0.1581,0.8315,2.687113
369,6.118,3,False,False,0.1573,0.832,3.316607
370,5.529,5,False,False,0.1565,0.8324,2.901567
371,6.412,2,False,False,0.1557,0.8329,2.852612
372,-5.588,2,True,False,0.1549,0.8306,3.391579
373,-5.882,3,True,False,0.1542,0.8284,3.396314
374,-6.176,4,True,False,0.1534,0.8262,3.540539
375,14.412,2,True,True,0.1526,0.8267,2.557818
376,5.235,6,False,False,0.1519,0.8271,3.477604
377,5.529,5,False,False,0.1511,0.8276,2.889036
378,14.118,3,True,True,0.1504,0.828,3.314348
379,-6.471,5,True,False,0.1496,0.8259,3.692104
380,14.118,3,True,True,0.1489,0.8263,2.642902
381,6.412,2,False,False,0.1481,0.8268,3.625829
382,5.235,6,False,False,0.1474,0.8272,2.688578
383,5.529,5,False,False,0.1466,0.8277,2.819799
384,-5.882,3,True,False,0.1459,0.8255,3.585896
385,-5.588,2,True,False,0.1452,0.8234,2.892428
386,4.941,7,False,False,0.1444,0.8238,2.304461
387,5.235,6,False,False,0.1437,0.8243,4.214128
388,14.412,2,True,True,0.143,0.8247,2.485986
389,5.235,6,False,False,0.1423,0.8252,2.13062
390,5.824,4,False,False,0.1416,0.8256,3.402955
391,13.529,5,True,True,0.1409,0.8261,4.106469
392,4.647,8,False,False,0.1402,0.8265,2.733376
393,4.647,8,False,False,0.1395,0.827,3.784945
394,-5.294,1,True,False,0.1388,0.8249,2.438506
395,12.941,7,True,True,0.1381,0.8253,4.086054
396,-6.176,4,True,False,0.1374,0.8232,2.587237
397,-6.471,5,True,False,0.1367,0.8212,3.438127
398,14.412,2,True,True,0.136,0.8216,3.307627
399,6.412,2,False,False,0.1353,0.8221,3.542308
400,6.412,2,False,False,0.1347,0.8225,2.775037
401,5.529,5,False,False,0.134,0.8229,3.111096
402,6.118,3,False,False,0.1333,0.8234,3.138981
403,14.118,3,True,True,0.1326,0.8238,3.002003
404,6.412,2,False,False,0.132,0.8243,3.661105
405,5.529,5,False,False,0.1313,0.8247,3.430237
406,5.529,5,False,False,0.1307,0.8251,3.019718
407,4.941,7,False,False,0.13,0.8256,4.287368
408,-6.765,6,True,False,0.1294,0.8235,3.240334
409,6.412,2,False,False,0.1287,0.824,3.683667
410,5.235,6,False,False,0.1281,0.8244,3.236677
411,5.235,6,False,False,0.1274,0.8248,2.921867
412,12.941,7,True,True,0.1268,0.8252,2.747993
413,6.412,2,False,False,0.1262,0.8257,3.453875
414,4.941,7,False,False,0.1255,0.8261,2.594459
415,-5.882,3,True,False,0.1249,0.8241,3.44762
416,14.118,3,True,True,0.1243,0.8245,3.206858
417,13.529,5,True,True,0.1237,0.8249,4.713624
418,4.941,7,False,False,0.123,0.8254,2.653298
419,5.529,5,False,False,0.1224,0.8258,3.533716
420,14.118,3,True,True,0.1218,0.8262,3.238742
421,6.118,3,False,False,0.1212,0.8266,3.149397
422,6.118,3,False,False,0.1206,0.827,2.552607
423,5.529,5,False,False,0.12,0.8274,2.531395
424,5.529,5,False,False,0.1194,0.8278,2.866879
425,6.412,2,False,False,0.1188,0.8282,2.563028
426,13.235,6,True,True,0.1182,0.8286,2.935707
427,6.118,3,False,False,0.1176,0.829,1.514329
428,6.118,3,False,False,0.117,0.8294,2.841672
429,4.941,7,False,False,0.1164,0.8298,2.396679
430,14.118,3,True,True,0.1159,0.8302,3.644706
431,6.412,2,False,False,0.1153,0.8306,3.471494
432,14.118,3,True,True,0.1147,0.831,2.255889
433,13.529,5,True,True,0.1141,0.8314,4.487953
434,5.824,4,False,False,0.1136,0.8318,2.322864
435,13.529,5,True,True,0.113,0.8322,2.65385
436,4.941,7,False,False,0.1124,0.8326,2.176475
437,-7.059,7,True,False,0.1119,0.8307,2.912056
438,13.529,5,True,True,0.1113,0.8311,4.003451
439,12.353,9,True,True,0.1107,0.8314,3.069018
440,13.235,6,True,True,0.1102,0.8318,2.538557
441,6.118,3,False,False,0.1096,0.8322,3.662623
442,-6.176,4,True,False,0.1091,0.8303,3.114862
443,-5.882,3,True,False,0.1085,0.8284,3.348934
444,6.118,3,False,False,0.108,0.8288,3.03618
445,6.118,3,False,False,0.1075,0.8292,3.853017
446,13.824,4,True,True,0.1069,0.8296,3.517431
447,6.412,2,False,False,0.1064,0.83,3.185258
448,5.529,5,False,False,0.1059,0.8304,2.897066
449,-5.588,2,True,False,0.1053,0.8285,3.351608
450,5.235,6,False,False,0.1048,0.8289,2.794407
451,6.412,2,False,False,0.1043,0.8293,4.013676
452,5.529,5,False,False,0.1038,0.8296,3.142401
453,5.235,6,False,False,0.1032,0.83,2.898528
454,6.118,3,False,False,0.1027,0.8304,3.465575
455,5.529,5,False,False,0.1022,0.8308,3.176401
456,5.529,5,False,False,0.1017,0.8311,3.50278
457,6.118,3,False,False,0.1012,0.8315,3.020618
458,13.235,6,True,True,0.1007,0.8319,3.548647
459,4.941,7,False,False,0.1002,0.8322,3.539377
460,5.824,4,False,False,0.0997,0.8326,3.082269
461,6.118,3,False,False,0.0992,0.833,3.897789
462,5.529,5,False,False,0.0987,0.8333,3.140373
463,-6.176,4,True,False,0.0982,0.8315,2.384448
464,5.529,5,False,False,0.0977,0.8319,3.839098
465,6.412,2,False,False,0.0972,0.8323,2.862694
466,6.118,3,False,False,0.0967,0.8326,3.281746
467,12.647,8,True,True,0.0962,0.833,2.587461
468,12.941,7,True,True,0.0958,0.8333,2.514989
469,6.412,2,False,False,0.0953,0.8337,4.239641
470,5.529,5,False,False,0.0948,0.834,3.504548
471,14.118,3,True,True,0.0943,0.8344,4.068739
472,5.235,6,False,False,0.0939,0.8347,1.960485
473,13.529,5,True,True,0.0934,0.8351,2.139767
474,5.529,5,False,False,0.0929,0.8354,2.262188
475,-6.176,4,True,False,0.0925,0.8337,3.039012
476,5.529,5,False,False,0.092,0.834,2.892632
477,5.529,5,False,False,0.0915,0.8344,2.574333
478,5.529,5,False,False,0.0911,0.8347,3.223378
479,-5.588,2,True,False,0.0906,0.833,3.358018
480,-6.765,6,True,False,0.0902,0.8313,3.706613
481,5.824,4,False,False,0.0897,0.8316,2.853521
482,14.118,3,True,True,0.0893,0.832,4.082632
483,-6.471,5,True,False,0.0888,0.8302,2.935688
484,5.235,6,False,False,0.0884,0.8306,3.891524
485,6.412,2,False,False,0.0879,0.8309,2.72337
486,13.235,6,True,True,0.0875,0.8313,3.07317
487,-6.765,6,True,False,0.0871,0.8296,2.474226
488,6.412,2,False,False,0.0866,0.8299,3.571025
489,6.412,2,False,False,0.0862,0.8303,2.909575
490,4.941,7,False,False,0.0858,0.8306,2.835553
491,5.529,5,False,False,0.0853,0.831,1.879918
492,6.118,3,False,False,0.0849,0.8313,3.506019
493,6.412,2,False,False,0.0845,0.8316,3.336479
494,6.412,2,False,False,0.0841,0.832,2.339746
495,6.706,1,False,False,0.0836,0.8323,3.023892
496,6.412,2,False,False,0.0832,0.8327,2.472891
497,5.529,5,False,False,0.0828,0.833,3.242045
498,14.412,2,True,True,0.0824,0.8333,3.368629
499,6.706,1,False,False,0.082,0.8337,3.719774
500,6.412,2,False,False,0.0816,0.834,3.275195
